case_id,n_events,duration_days
Application_002573,19,3.0330138408564813
Application_002574,14,4.390306869386574
Application_002575,15,1.6186859990277778
Application_002576,16,3.7396866263078703
Application_002577,26,7.110986720266204
Application_002578,14,2.5746627819560186
Application_002579,16,7.154086703888889
Application_002580,18,8.045965319988426
Application_002581,16,3.141154542673611
Application_002582,18,3.031349388611111
Application_002583,16,2.8095492470138885
Application_002584,19,3.988700035428241
Application_002585,14,2.845842224814815
Application_002586,15,4.6475204275231485
Application_002587,19,4.321015919583333
Application_002588,25,11.099639768680555
Application_002589,21,12.164635114583335
Application_002590,22,17.80278604246528
Application_002591,16,1.769769057337963
Application_002592,21,3.5369969983101854
Application_002593,17,5.5679112862384255
Application_002594,16,2.253871367673611
Application_002595,21,2.831071714675926
Application_002596,17,5.621991247407407
Application_002597,16,1.400840248587963
Application_002598,20,2.168509435509259
Application_002599,16,2.9501489466782407
Application_002600,19,2.9421740425115743
Application_002601,19,5.926278057835648
Application_002602,22,14.665088084479166
Application_002603,25,6.537510522881945
Application_002604,13,1.4508395074305556
Application_002605,22,3.438870681412037
Application_002606,16,1.4171860791782407
Application_002607,14,2.027236019108796
Application_002608,19,5.351753323680556
Application_002609,17,5.517057620011574
Application_002610,15,2.152830776875
Application_002611,19,4.604015494710648
Application_002612,18,4.301346845543981
Application_002613,16,7.873625200810186
Application_002614,21,5.816455494236111
Application_002615,16,3.0937471306597226
Application_002616,14,1.0999276618171296
Application_002617,15,1.9992290648842592
Application_002618,22,6.1606798515625
Application_002619,20,6.678054971469908
Application_002620,15,3.682328222256944
Application_002621,14,3.571889354976852
Application_002622,23,6.334862050821759
Application_002623,16,3.122402923668981
Application_002624,16,2.0438403936689817
Application_002625,24,8.051630491238425
Application_002626,16,3.2257967655092594
Application_002627,16,2.1157652260069444
Application_002628,15,3.009462758611111
Application_002629,15,9.743583298344907
Application_002630,25,3.3689146387268516
Application_002631,19,9.084604382581018
Application_002632,20,3.445595460914352
Application_002633,18,2.651744071423611
Application_002634,15,2.093959978900463
Application_002635,14,3.971363016875
Application_002636,21,5.066440160405093
Application_002637,15,1.9710365642013887
Application_002638,19,4.635533769652778
Application_002639,14,2.712626519027778
Application_002640,16,4.297769430648148
Application_002641,14,7.607726452430555
Application_002642,17,3.510610470069445
Application_002643,19,4.475719836550926
Application_002644,15,2.2476732790509257
Application_002645,18,5.505871389837963
Application_002646,16,1.7479058452430554
Application_002647,27,8.902000272986111
Application_002648,23,4.030824915011574
Application_002649,14,2.6063215158217594
Application_002650,16,4.262338046655093
Application_002651,16,5.567338742777777
Application_002652,16,4.676131133715278
Application_002653,24,7.259350689108796
Application_002654,19,3.596561695451389
Application_002655,17,1.842877183761574
Application_002656,15,0.9656248859606482
Application_002657,16,5.821515996296296
Application_002658,19,3.524605100821759
Application_002659,23,6.023368397824075
Application_002660,15,3.8224824805555557
Application_002661,20,9.870485244618056
Application_002662,22,5.895295220081018
Application_002663,23,7.589744205000001
Application_002664,15,2.9570002967708335
Application_002665,15,1.919754141875
Application_002666,19,5.530792723460648
Application_002667,16,5.602247570266204
Application_002668,26,10.507480109745371
Application_002669,16,2.9492419683680557
Application_002670,15,8.182702592511575
Application_002671,21,9.281661097349538
Application_002672,15,2.9759339386226853
Application_002673,16,2.9166456455324075
Application_002674,16,3.628877656296296
Application_002675,14,1.4282828772222222
Application_002676,26,7.117147232604166
Application_002677,28,7.216442968657408
Application_002678,23,6.748697127511575
Application_002679,20,3.577805635821759
Application_002680,19,4.730156763900463
Application_002681,22,8.877084518796297
Application_002682,21,2.860377212303241
Application_002683,26,5.34541869837963
Application_002684,23,5.429305950694444
Application_002685,10,2.4532699040625
Application_002686,27,8.054117731435184
Application_002687,16,4.221866619351852
Application_002688,14,3.4244335629166662
Application_002689,25,3.682488721435185
Application_002690,16,5.550621707777777
Application_002691,19,3.3068468126388892
Application_002692,17,2.926456355798611
Application_002693,15,1.7008916449652778
Application_002694,18,3.7023227295949073
Application_002695,16,1.4841596790393519
Application_002696,15,3.3598937691203705
Application_002697,20,11.01285112125
Application_002698,24,6.298508127222222
Application_002699,18,5.440770819189814
Application_002700,15,3.7134478859722226
Application_002701,16,3.0211718306944446
Application_002702,14,4.501935292662037
Application_002703,16,1.748051343125
Application_002704,16,2.779748193796296
Application_002705,16,1.1891588086805556
Application_002706,15,2.5254891567708335
Application_002707,15,2.6205329594907405
Application_002708,16,0.9593533634490742
Application_002709,7,1.2207846139814815
Application_002710,25,6.737414384189814
Application_002711,14,6.509423562488426
Application_002712,18,4.688026633159722
Application_002713,15,2.9898006297337965
Application_002714,21,5.666123745208333
Application_002715,19,4.0359339023379635
Application_002716,25,16.710661028275464
Application_002717,15,2.703350566423611
Application_002718,17,2.6510018799305555
Application_002719,16,2.5197082055439814
Application_002720,21,4.390086682997685
Application_002721,15,13.597916996261574
Application_002722,20,9.13724497554398
Application_002723,15,2.186877666608796
Application_002724,19,2.325984914664352
Application_002725,15,3.5098927755208336
Application_002726,27,3.976497121493056
Application_002727,20,6.249628673217592
Application_002728,26,9.678954719224537
Application_002729,19,3.3878654560763892
Application_002730,20,3.0769520887268516
Application_002731,16,2.096763457523148
Application_002732,24,6.441934111747686
Application_002733,18,7.818196521180556
Application_002734,20,5.569689462326389
Application_002735,19,2.891337963796296
Application_002736,32,7.366948834756944
Application_002737,26,5.8646786503009265
Application_002738,20,3.373027671550926
Application_002739,17,3.428680005092593
Application_002740,23,6.52006393494213
Application_002741,13,2.134707767037037
Application_002742,23,5.329521522280093
Application_002743,19,1.8210676345486112
Application_002744,16,1.7083323573958333
Application_002745,7,1.2569143119907409
Application_002746,24,7.733790797928241
Application_002747,15,2.7628357980208333
Application_002748,15,2.469912384606481
Application_002749,16,2.270359055613426
Application_002750,23,10.149989445833333
Application_002751,16,7.608486354745371
Application_002752,19,6.744687766909723
Application_002753,21,3.921542897291667
Application_002754,16,4.2299494427083335
Application_002755,19,6.179243410266205
Application_002756,14,6.0571282038194445
Application_002757,16,1.9395725673032407
Application_002758,18,10.073954469814815
Application_002759,21,6.098601895208333
Application_002760,16,4.312309069212963
Application_002761,15,4.286370262060185
Application_002762,15,2.1635802194560183
Application_002763,14,4.121189146168982
Application_002764,18,3.4797293720717595
Application_002765,16,5.110713315729167
Application_002766,26,5.043116381666667
Application_002767,14,2.0453291072685187
Application_002768,18,3.738853574826389
Application_002769,24,2.2537221416782405
Application_002770,18,5.005168621331019
Application_002771,24,4.286796028773148
Application_002772,18,4.206253502037037
Application_002773,14,2.499582535763889
Application_002774,22,17.218180438055555
Application_002775,16,1.6444449179282408
Application_002776,16,4.984977524641204
Application_002777,17,2.5759109639120368
Application_002778,19,3.3646816858796296
Application_002779,21,5.259088836585648
Application_002780,18,7.919051728171296
Application_002781,16,4.19559246417824
Application_002782,15,2.496534987997685
Application_002783,16,2.166919959212963
Application_002784,10,2.769420740011574
Application_002785,21,4.0131381321296296
Application_002786,16,3.349992090509259
Application_002787,16,5.364345448599537
Application_002788,14,1.946291398414352
Application_002789,20,4.255349421122685
Application_002790,20,2.6114641332523147
Application_002791,21,3.4685842199074073
Application_002792,16,5.146259235381945
Application_002793,22,6.4052614366087965
Application_002794,15,4.270297647094908
Application_002795,18,5.903860761238426
Application_002796,22,8.882215653472223
Application_002797,21,3.6559038232175927
Application_002798,16,1.553527359363426
Application_002799,20,5.774965775949074
Application_002800,16,2.4716108183564813
Application_002801,16,2.7315445391087962
Application_002802,22,11.503544938472222
Application_002803,23,5.263447908321759
Application_002804,19,3.4172547681018517
Application_002805,15,3.026329325150463
Application_002806,15,1.8564101340277779
Application_002807,24,5.454137102881945
Application_002808,24,6.735453932800926
Application_002809,14,1.4896704769791667
Application_002810,14,5.888676041655092
Application_002811,22,8.537911104618056
Application_002812,16,2.5445455527430556
Application_002813,16,1.0794103622106481
Application_002814,18,5.703830070798611
Application_002815,22,7.9565938115740735
Application_002816,15,2.0353098020023146
Application_002817,14,5.584015457650462
Application_002818,19,2.6649180525810188
Application_002819,20,3.1555291457060184
Application_002820,19,4.887641554583333
Application_002821,20,7.247747309421296
Application_002822,16,2.338571015671296
Application_002823,15,7.329285581412037
Application_002824,16,3.7094576485763886
Application_002825,23,3.468831118935185
Application_002826,24,9.77860789173611
Application_002827,18,5.275639134953704
Application_002828,16,2.489441222962963
Application_002829,15,2.565072624375
Application_002830,26,3.788331562430556
Application_002831,25,9.047809348460648
Application_002832,14,1.7307277203356481
Application_002833,28,6.427467767893519
Application_002834,21,2.0314299694907407
Application_002835,22,5.247947197465278
Application_002836,20,7.1472924057638885
Application_002837,18,2.4555675980092593
Application_002838,26,6.403568177152779
Application_002839,20,9.609145216435186
Application_002840,22,17.22252574115741
Application_002841,14,1.9917624025810186
Application_002842,14,1.6593635514236111
Application_002843,21,9.165434247881944
Application_002844,15,2.2283546491203707
Application_002845,15,3.685206513472222
Application_002846,23,9.105658741331018
Application_002847,18,4.359751114108796
Application_002848,21,11.784781207199075
Application_002849,16,2.1328856747685183
Application_002850,17,3.0608872413425927
Application_002851,14,8.933961522847222
Application_002852,19,7.325877549039352
Application_002853,20,5.214779033981482
Application_002854,16,4.035232242152778
Application_002855,15,2.712475484513889
Application_002856,20,4.018634501331019
Application_002857,19,3.999273772662037
Application_002858,16,2.570986714548611
Application_002859,15,5.6038166963541665
Application_002860,15,5.510252909027778
Application_002861,16,3.301092316296296
Application_002862,16,3.6162607269791667
Application_002863,18,3.913662748668981
Application_002864,20,18.817118289953704
Application_002865,18,6.583243200011574
Application_002866,14,3.845376333969907
Application_002867,14,1.554641666053241
Application_002868,23,27.493106197349537
Application_002869,16,4.053047365046296
Application_002870,22,6.369596329085648
Application_002871,15,4.6738006728356485
Application_002872,14,4.0988295075694445
Application_002873,19,4.102222223449074
Application_002874,19,3.7726540824074073
Application_002875,19,7.667151776412037
Application_002876,21,4.209086783414352
Application_002877,18,5.468573872013889
Application_002878,14,1.7082003246180557
Application_002879,24,7.0489502163310185
Application_002880,15,3.159652293125
Application_002881,26,11.460241430439815
Application_002882,17,4.735063111689815
Application_002883,20,3.2673699700347223
Application_002884,17,11.734681192337963
Application_002885,20,5.101363673333333
Application_002886,15,2.6536977723032407
Application_002887,20,3.946612547685185
Application_002888,28,7.3945130576851845
Application_002889,14,18.47884438042824
Application_002890,14,4.727910305995371
Application_002891,16,4.4526665035648145
Application_002892,16,2.1549697680208335
Application_002893,7,1.9941663555787037
Application_002894,16,6.468504152928241
Application_002895,16,4.135929332743055
Application_002896,14,4.234737688310186
Application_002897,16,5.430896938171296
Application_002898,15,2.9596875767824073
Application_002899,18,5.916300094942129
Application_002900,16,2.7127120773842592
Application_002901,28,4.542245963761574
Application_002902,19,9.622701469444445
Application_002903,19,8.361196275636575
Application_002904,21,4.565206829930555
Application_002905,25,6.067307516018519
Application_002906,21,4.182111511354167
Application_002907,23,8.205316330416666
Application_002908,20,4.914966178900463
Application_002909,14,3.151626137233796
Application_002910,6,0.6516001302546297
Application_002911,14,3.384092471863426
Application_002912,16,6.043526570787037
Application_002913,19,5.525105640034722
Application_002914,21,3.179771254722222
Application_002915,20,13.442197017453703
Application_002916,15,2.184021892673611
Application_002917,21,2.69955396318287
Application_002918,21,11.686425465069444
Application_002919,16,1.8444851122106483
Application_002920,15,2.463823719351852
Application_002921,17,2.801712105497685
Application_002922,16,2.5669927745486114
Application_002923,16,2.1869125639467595
Application_002924,16,2.8161480296296295
Application_002925,16,1.1326334402083333
Application_002926,23,5.985150437592592
Application_002927,19,2.7617283806712964
Application_002928,16,2.1462834821296295
Application_002929,16,2.383132038113426
Application_002930,16,2.375404395300926
Application_002931,21,3.9637754477314817
Application_002932,16,3.4476207432407406
Application_002933,27,8.686009578275463
Application_002934,14,2.807750360474537
Application_002935,26,7.435522564895834
Application_002936,17,3.289026928310185
Application_002937,20,5.188339030543982
Application_002938,21,4.492168089525463
Application_002939,20,13.354157771215277
Application_002940,16,1.9857900047106483
Application_002941,7,1.1700118135532407
Application_002942,18,5.683338189259259
Application_002943,21,4.715718108553241
Application_002944,15,2.4647177586574074
Application_002945,20,7.3992021404861115
Application_002946,14,2.920719412523148
Application_002947,16,2.1727063217939815
Application_002948,16,3.908789190011574
Application_002949,19,4.367648810972223
Application_002950,18,4.073075746400463
Application_002951,21,5.228547002222222
Application_002952,21,5.521618690891203
Application_002953,17,2.7964872572916666
Application_002954,19,3.4653634732291665
Application_002955,16,2.5151011660185185
Application_002956,16,2.195059968472222
Application_002957,21,5.162402297905093
Application_002958,14,1.3393285224074074
Application_002959,19,8.45025907244213
Application_002960,16,2.463934592650463
Application_002961,22,2.4950719708680555
Application_002962,20,4.908651791770834
Application_002963,15,3.517874602685185
Application_002964,15,3.93117165875
Application_002965,19,5.693341141724537
Application_002966,15,1.6038291148726853
Application_002967,16,2.788822391377315
Application_002968,21,4.435213495439815
Application_002969,32,12.991561586296298
Application_002970,15,3.568561617511574
Application_002971,19,11.693468698263889
Application_002972,7,1.0510442129398148
Application_002973,20,14.435791964722222
Application_002974,16,4.25432210306713
Application_002975,19,2.937134702650463
Application_002976,22,6.625239375520834
Application_002977,15,3.3820281691550926
Application_002978,17,6.7783889600347225
Application_002979,16,3.618874410324074
Application_002980,26,9.140997331840277
Application_002981,25,11.282886175231482
Application_002982,15,3.4699203722569445
Application_002983,19,3.8506440575578704
Application_002984,16,9.396282717048612
Application_002985,19,3.1776121952314815
Application_002986,15,2.6133750855787037
Application_002987,16,2.360459464340278
Application_002988,15,0.8271210165972221
Application_002989,17,4.546534002175926
Application_002990,15,2.488611796053241
Application_002991,15,4.175290819861111
Application_002992,21,6.161635652083333
Application_002993,19,5.2624933588888885
Application_002994,24,5.389812319085648
Application_002995,21,5.551268304525463
Application_002996,15,1.7335673806597223
Application_002997,15,5.0192421287962965
Application_002998,17,3.1777226736342596
Application_002999,28,9.113244625358796
Application_003000,21,5.377211326388888
